Keyword,Title,Detail_URL,Description,Email,Facebook,Instagram,Twitter,Tiktok,ErrorMessage
Technology providers in Dresden,"Top 5 Internet Providers in Dresden, TN",https://www.highspeedinternet.com/tn/dresden,What is the best internet provider in Dresden? · Frontier - No-contract plans available · Verizon Home Internet - Fast upload and download speeds · Hughesnet - ...,name@example.com,https://www.facebook.com/HighSpeedInternetdotcom/,https://www.instagram.com/highspeedinternetdotcom?igsh=M2p2ZGhseGZsYXM0,https://twitter.com/teamHSI,,
Digital platforms in Essen,Subsidiaries in Essen | Hamburg | Munich,https://www.dextradata.com/en/company/locations/,Digital Document and Workflow Management Software Solution. Industry of ... Essen. We are at home in the heart of Essen Rüttenscheid. Our headquarters ...,info@dextradata.com,http://www.facebook.com/dextradatagmbh/,,,,
Technology providers in Dresden,New e-beam machine for Dresden high-tech fab,https://www.jenoptik.us/news/press-releases/2024/01/10/new-e-beam-lithography-system-in-dresden-fab,"Jan 10, 2024 — Jenoptik is investing in a state-of-the-art electron-beam lithography system for the high-tech fab currently under construction in Dresden, ...",andreas.theisen@jenoptik.com,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.jenoptik.us%2Finvestors%2Fkontakt,,,,
Machine learning in Bremen,Where to Watch Borussia Dortmund vs. Werder Bremen,https://www.bleachernation.com/how-to-watch/2025/01/24/where-to-watch-borussia-dortmund-vs-werder-bremen-tv-channel-start-time-and-live-stream/,"4 days ago — DataSkrive leverages a combination of human expertise, machine learning, and pre-built content libraries to assemble and personalize sports ...",20contact@bleachernation.com,https://www.facebook.com/BleacherNation/,,https://twitter.com/BleacherNation,,
Machine learning in Bremen,Ready to dive in? | Explore Job Openings,https://www.saab.com/career/job-opportunities,"Bremen (3), Bromma (5), Cranston, Rhode Island (3), East Syracuse, New York ... Co-Op, Machine Learning - Simulation Engineer﻿. 14 April 2025. Supply Chain.",presscentre@saabgroup.com,https://www.facebook.com/policy.php/,https://www.instagram.com/saab,https://twitter.com/en/privacy,,
Digital platforms in Essen,EIT Food | Accelerating Food Innovation for a Future-Fit Food ...,https://www.eitfood.eu/,EIT Food accelerates innovation to build a future-fit food system that produces healthy and sustainable food for all.,clcsouth@eitfood.eu,https://www.facebook.com/EITFood.eu,https://www.instagram.com/food.unfolded,https://twitter.com/EITFood?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,
Technology consulting in Dresden,Applied Materials,https://www.appliedmaterials.com/us/en.html,"Applied Ventures · Collaboration · Applied Materials Logo · Products & Services · Company · Contact · Careers. Follow Us. ©2025 Applied Materials, Inc. Sitemap.",Careers@amat.com,https://www.facebook.com/AppliedMaterialsInc,https://www.instagram.com/applied__materials/,https://twitter.com/Applied4Tech,,
Technology providers in Dresden,How Dresden became Germany's Chips City - POLITICO.eu,https://www.politico.eu/article/germany-chips-city-dresden-microchips-cars-smartphones/,"Mar 26, 2024 — Dresden has secured one early victory: Taiwan-based TSMC, the global semiconductor market leader, will build a factory near the city — which ...",editorial@politico.eu,https://www.facebook.com/POLITICOeu,https://www.instagram.com/politicoeurope/?hl=en,https://twitter.com/POLITICOEurope,,
Technology consulting in Dresden,"D.I.S Germany, Your contact for electron and ion beam ...",https://www.dis-eng.de/,"D.I.S Germany offers consulting services in ion beam technology and in sophisticated manufacturing-related customer projects. ... Lage in Deutschland: Sachsen, ...",info@dis-eng.de,,https://www.instagram.com/dis_germany/,,,
Technology consulting in Dresden,63 top companies and startups in Dresden in January 2025,https://www.f6s.com/companies/germany/dresden/lo,5 days ago — The herone GmbH is a Dresden-based spin-off from the Institute for Lightweight Engineering and Polymer Technology (ILK) of the TU Dresden.,support@f6s.com,,,,,
Technology providers in Dresden,Umwelt- und Ingenieurtechnik GmbH Dresden: UIT,https://www.uit-gmbh.de/en/,"Umwelt- und Ingenieurtechnik GmbH Dresden (UIT) is a global solution provider for engineering services, consulting and plant and process engineering.",info@uit-gmbh.de,https://www.facebook.com/GeneralAtomicsEurope/,,,,
Technology consulting in Dresden,Customer-Specific IT Consulting and Development - WIAM®,https://wiam.de/en/solutions/support-consulting/customer-specific-consulting-development/,"IT Consulting and development of customer-specific concepts, soluations and modules ... IMA Dresden Logo. a Trademark of. IMA Materialforschung und ...",get-in-touch@campusgenius.com,https://www.facebook.com/f6s-289957147688809/,,https://twitter.com/f6s,,
Machine learning in Bremen,Home | HENSOLDT,https://www.hensoldt.net/,HENSOLDT has long relied on machine learning (ML) and artificial intelligence (AI) to improve products and solutions. Close cooperation with the German ...,info@hensoldt.net,,https://www.instagram.com/hensoldt_pioneers/,,,
Technology providers in Dresden,Artificial intelligence in Dresden,https://www.dresden.de/en/business/tomorrow-s-home/kuenstliche-intelligenz-eng.php,"The Saxon state capital is one of Europe's leading high-tech locations, and is involved in further developing critical AI hardware, semiconductors and AI ...",presse@dresden.de,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.dresden.de%2Fen%2F091%2Fcontact.php,https://www.instagram.com/landeshauptstadt_dresden/,,,
Technology consulting in Dresden,GWT-TUD GmbH,https://www.lrt-sachsen-thueringen.de/en/mitglieder/gwt-tud-gmbh/,"In close cooperation with scientists at the Technical University of Dresden ... institutions, technology consulting and IP management, creation and ...",info@lrt-sachsen-thueringen.de,,,https://twitter.com/lrt_aero,,
Technology consulting in Dresden,About us,https://www.itg-dresden.de/en/about-us,"ITG Dresden is a private research institute which has been dealing with questions of energy efficiency, climate protection and economic efficiency in the ...",info@itg-dresden.de,,,,,
Technology providers in Dresden,IT Support in Dresden – 24/7 Tech Assistance for Businesses,https://tech-now.io/en_us/en/service/it-support-dresden-2,"Jan 4, 2025 — TechNow ensures that businesses remain competitive, efficient, and operational by offering comprehensive IT Support in Dresden. Our services are ...",hello@example.com,https://www.facebook.com/profile.php?id=61553278365158,https://instagram.com/technow_germany?igshid=NzZlODBkYWE4Ng%3D%3D&utm_source=qr,https://www.twitter.com/wearetechnow,,
Technology consulting in Dresden,ILK Dresden: Air Handling Technology,https://www.ilkdresden.de/en/company/main-departments/air-handling-technology,"The ILK air handling technologies contain the area of technical building services, especially heating, ventilation and air conditioning and the area of air ...",uwe.franzke@ilkdresden.de,,,https://mobile.twitter.com/ilk_dresden,,
Technology providers in Dresden,Dresden lives up to its name as a center for the chip industry,https://innovationorigins.com/en/dresden-lives-up-to-its-name-as-a-center-for-the-chip-industry-billions-for-a-new-factory/,"Nov 16, 2022 — Some examples are Applied Materials, the Advanced Mask Technology Center, Jenoptik, Meyer Burger, Siltronic, and the Dutch companies ASML and ...",info@innovationorigins.com,https://www.facebook.com/InnovationOriginsNL/,https://www.instagram.com/innovationorigins/,https://twitter.com/InnoOriginsNL,,
Technology consulting in Dresden,Accenture acquires Germany-based SevericeNow expert ...,https://www.consultancy.uk/news/13015/accenture-acquires-germany-based-severicenow-solid-servision,"Jan 27, 2017 — The team, which is headquartered in Dresden ... Accenture buys German automotive technology consultancy AOX AOX, a German technology consulting ...",info@consultancy.uk,https://www.facebook.com/Consultancyuk,,https://twitter.com/Consultancy_uk,,
Technology providers in Dresden,Company visit Program - Dresden,https://www.hzdr.de/db/Cms?pOid=61159&pNid=0&pLang=en,The Mask Technology Center Dresden consists of two companies - Toppan Photomasks Germany GmbH and Advanced Mask Technology Center GmbH & Co. KG (AMTC) as a ...,m.giebel@hzdr.de,,,https://twitter.com/HZDR_Dresden,,
Digital marketing in Bremen,Sports Analytics Jobs & Careers,https://sportradar.com/careers/,Marketing Services · Acquisition & Awareness Retention & Personalisation ... Bremen; Warszawa; Wrocław; Mont-Saint-Guibert; Paphos; Athens; Hamilton; Las Vegas ...,info@sportradar.com,http://www.facebook.com/pages/Sportradar/391162040945181,https://www.instagram.com/lifeatsportradar/?hl=en,https://twitter.com/Sportradar,,
Technology consulting in Dresden,IBH IT-Service GmbH - Ihr IT-Dienstleister,https://www.ibh.de/,"IBH ist Ihr Ihr IT-Dienstleister in den Bereichen Rechenzentrum, IT-Security, Consulting, IT-Infrastruktur, IT-Management, Internet & physische ...",info@ibh.de,https://www.facebook.com/ibhitservice/,https://www.instagram.com/ibh_it.service/,,,
Technology providers in Dresden,Growth with no end in sight - Saxony's high technology is ...,https://silicon-saxony.de/en/growth-with-no-end-in-sight-saxonys-high-technology-is-soaring/,"With GlobalFoundries, Bosch, Infineon, X-FAB and SAW COMPONENTS, five microelectronics fabs are already active in the Dresden area today (as of October 2023) ...",info@silicon-saxony.de,https://www.facebook.com/privacy/explanation,https://www.instagram.com/siliconsaxony/,https://twitter.com/Silicon_Saxony,,
Technology providers in Dresden,HalloIndia: Grab your German Job,https://hallo-india.com/,"Big Companies Based in Dresden. Big employers like Infineon Technologies, Volkswagen, NTT DATA, Bosch and fast-growing startups like Wandelbots and Staffbase ...",contact@hallo-india.com,https://www.facebook.com/HalloIndia.Recruiting,https://www.instagram.com/halloindia_recruiting/,,,
Digital marketing in Bremen,DEME Group,https://www.deme-group.com/,"DEME is a world leader in the specialised domains of dredging, marine infrastructure, solutions for the offshore energy market, environmental works and ...",info@deme-group.com,https://www.facebook.com/DEMEgroup,https://www.instagram.com/demegroup/,https://twitter.com/DEMEgroup,,
Technology consulting in Dresden,Additional Consulting Services,https://www.hr-personal-consulting.com/en/companies/additional-consulting-services.html,"for technology companies across Europe. and for the regional SME sector ... 01309 Dresden, Deutschland +49 351 3158 5930 info@hr-personal-consulting.com ...",info@hr-personal-consulting.com,,,,,
Technology providers in Dresden,ELC Partners With the TUD Dresden University of ...,https://www.elcompanies.com/en/news-and-media/newsroom/press-releases/2024/09-09-2024,"Sep 9, 2024 — The multi-year research collaboration aims to explore the neurological connections between fragrance and emotion.",mediarequests@estee.com,https://www.facebook.com/esteelaudercompanies,https://www.instagram.com/esteelaudercompanies,http://twitter.com/home/?status=https://www.elcompanies.com/en/news-and-media/contact-us,https://www.tiktok.com/@esteelaudercompanies?lang=en,
Technology consulting in Dresden,Tomorrow's Home | City of Dresden,https://www.dresden.de/en/business/tomorrowshome.php,"The research being conducted by the Dresden University of Technology (TU Dresden), driven by leading national and international scientists, is setting trends ...",presse@dresden.de,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.dresden.de%2Fen%2F091%2Fcontact.php,https://www.instagram.com/landeshauptstadt_dresden/,,,
Technology consulting in Dresden,Software Developer in Test / Testing Consultant (all genders),https://us.experteer.com/career/view-jobs/software-developer-in-test-testing-consultant-all-genders-01067-dresden-sachsen-deutschland-48259059,"Software Developer in Test / Testing Consultant (all genders). Accenture. IT Consulting. 01067 Dresden, Sachsen - Deutschland. Senior Specialist ...",recruiting_germany@accenture.com,,,,,
Technology consulting in Dresden,"Dresden, Germany｜Offices / Subsidiaries",https://www.advantest.com/en/about/offices/dresden-germany/,Our Technology In-Depth: Semiconductor Test · History · Offices ... Consulting & Solution Services · Uptime Services · Customer Training · Advantest ...,pdl-afi-inq@advantest.com,https://www.facebook.com/advantestamericainc/,https://www.instagram.com/advantest.ate/,,,
Digital marketing in Bremen,Bitter cold temperatures descend on Fairfield County,https://www.lancastereaglegazette.com/picture-gallery/news/local/2025/01/21/bitter-cold-temperatures-descend-on-fairfield-county/77852622007/,6 days ago — Jobs Cars Homes Classifieds Education Shopping 10Best LocaliQ Digital Marketing Solutions. © 2025 www.lancastereaglegazette.com. All rights ...,tshipley@gannett.com,https://www.facebook.com/LancasterEagleGazette,https://www.instagram.com/twilson2323,https://www.twitter.com/twil2323,,
Technology consulting in Dresden,Racyics GmbH − Enabling Advanced Nodes,https://racyics.de/,"... Dresden, which is located next to the Racyics Dresden office. IMC GmbH has ... technology nodes down to 40nm feature size. The high professionalism of ...",contact@racyics.com,,,,,
Digital marketing in Bremen,"2025 Bi-County Tournament boys, girls basketball finals",https://www.southbendtribune.com/picture-gallery/sports/high-school/basketball/2025/01/26/photos-2025-bi-county-tournament-boys-girls-basketball-finals/77954036007/,"2 days ago — Bremen senior Naomi Moyer, right, and assistant coaches Marty Andrews and Taylor Lizzi start celebrating as the Lions beat John Glenn, ...",chavens@sbtinfo.com,https://www.facebook.com/gswiercz,https://www.instagram.com/camille_sarabia/,https://www.twitter.com/SBTOutdoors,,
Technology consulting in Dresden,Overview - NanoelektronikZentrumDresden ...,https://www.nanodresden.de/en/overview.html,"Situated in the north of Dresden, the NanoelektronikZentrumDresden GmbH as the operator of the NANOCENTER, a technology ... consulting on subsidies and ...",kontakt@tzdresden.de,,,,,
Technology providers in Dresden,Innovation Forum for Automation,https://www.innovation-forum-automation.com/,"The Innovation Forum for Automation provides a platform to dive into the latest factory automation technology developments, challenges, and solutions.",info@innovation-forum-automation.com,,,,,
Technology providers in Dresden,TU Dresden Aktiengesellschaft - Bildung | Transfer,https://tudag.de/?lang=en,"For more than 25 years, TUDAG and its subsidiaries have been a total solution provider for technology transfer from academic research to the private sector.",info@tudag.de,,,,,
Technology consulting in Dresden,Dresden - Forvis Mazars - Germany,https://www.forvismazars.com/de/en/offices/Dresden,Digital IT Consulting · Deals · Financing · Crisis & disputes · Our legal team ... Dresden. Forvis Mazars office. Kleine Brüdergasse 3 01067 Dresden Germany. Tel ...,contact-de@forvismazars.de,,,https://twitter.com/share?text=Enquiry%20form+via+@MazarsinGermany&url=https://www.forvismazars.com/de/en/contact-us/enquiry-form,,
Technology consulting in Dresden,TUD Institute for Further and Continuing Education - Dresden,https://tudag.de/tudface/?lang=en,... tech and service sectors. This includes consulting services such as feasibility studies as well as the consulting and implementation of educational programs ...,info@tudface.de,,,,,
Technology providers in Dresden,Recruiting campaign #HalloIndia recruits professionals at ...,https://silicon-saxony.de/en/recruiting-campaign-halloindia-recruits-professionals-at-top-indian-stem-universities-for-dresden-based-high-tech-companies/,intap network is now recruiting at Indian universities and bringing Dresden-based technology companies together with highly educated STEM talents.,info@silicon-saxony.de,https://www.facebook.com/privacy/explanation,https://www.instagram.com/siliconsaxony/,https://twitter.com/Silicon_Saxony,,
Technology consulting in Dresden,Company,https://www.ea-energie.de/en/company/entue-may-12-115622-2020geschichte/,"EASD focuses on the development of the latest simulation technology, consulting and software for energy monitoring and electric mobility.",info@ea-energie.de,,,,,
Digital marketing in Bremen,Nashville school shooting suspect posted photos on social ...,https://weisradio.com/2025/01/24/nashville-school-shooting-suspect-posted-photos-on-social-media-just-before-opening-fire-in-cafeteria-police/,"4 days ago — ... social media just before he went to the cafeteria and. ... Perry posts 27 points in Warrior basketball victory over Bremen, Ga.",weisradio@weisradio.comNews,https://www.facebook.com/weisradio,https://www.instagram.com/weis_radio/,http://twitter.com/weisradio,,
Digital marketing in Bremen,Visa Sponsorship Jobs in Germany / Europe,https://www.arbeitnow.com/visa-sponsorship-jobs,manager. Remote Marketing Manager manager. Berlin. 9h. 9h. adjoe GmbH Jobs · Senior Business Operations Analyst · adjoe GmbH. Hamburg. Online Marketing. Online ...,contact@arbeitnow.com,https://www.facebook.com/arbeitnow,,,,
Digital marketing in Bremen,In-House Agency | Marketing Agency | OLIVER,https://www.oliver.agency/homepage/,Oliver are the world's first and only advertising company to build in-house marketing teams and ecosystems. Your very own in house media agency.,sayhello@oliver.agency,,https://www.instagram.com/oliver_agency/,https://twitter.com/OLIVER_Agency,,
Technology providers in Dresden,Fitout & Technical Services Company,https://dresden-tech.com/,"Dresden Technical Services is an integrated design-build firm offering engineering, architecture and interior decoration services to domestic customers ...",info@dresden-tech.com.com,,,,,
Digital marketing in Bremen,Analysis: A fitting finish to Bi-County basketball tournament ...,https://www.southbendtribune.com/story/sports/high-school/basketball/2025/01/26/bi-county-tournament-basketball-ihsaa-indiana-girls-boys-results-laville-bremen-czarnecki/77829938007/,2 days ago — Jobs Cars Homes Classifieds Shopping 10Best LocaliQ Digital Marketing Solutions. © 2025 www.southbendtribune.com. All rights reserved.,subscriberservices@sbtinfo.com,,,,,
Technology consulting in Dresden,CARIAD – Automotive Software for Volkswagen,https://cariad.technology/de/en.html,"We believe that it is time to reshape the automotive experience for everyone, everywhere. We are building the leading tech stack for the automotive industry to ...",media@cariad.technology,,https://www.instagram.com/cariad_tech/,,,
Technology providers in Dresden,Broadband-Technology Committee,https://dresdenme.org/communications/,Our work as a committee is to bring high speed affordable fibre optic internet service to every household in Dresden.,townadmin@dresdenme.org,,,,,
Technology consulting in Dresden,CANCOM | Ihr Partner für digitale Evolution,https://www.cancom.de/,"As the #1 digital business provider, CANCOM accompanies companies into the digital future. The CANCOM Group's range of IT solutions includes consulting, ...",name@unternehmen.de,https://www.facebook.com/CANCOM,https://www.instagram.com/cancom.se/,https://twitter.com/privacy,,
IT innovation in Bremen,Tradition meets innovation - Business hub Bremen,https://www.wfb-bremen.de/en/page/stories/standortmarketing/tradition-meets-innovation,"Bremen is also considered one of the top locations for artificial intelligence, with renowned researchers and numerous companies. Bremen offers a variety of ...",thorsten.tendahl@wfb-bremen.de,https://www.facebook.com/WFB-Wirtschaftsf%C3%B6rderung-Bremen-GmbH-166349760045509,https://www.instagram.com/wfbbremen/?hl=de,,,
Technology providers in Dresden,City of Dresden: Billions Invested in IoT Technologies ...,https://www.prnewswire.com/news-releases/city-of-dresden-billions-invested-in-iot-technologies-in-dresden-657437353.html,"Nov 14, 2017 — PRNewswire/ -- International technology groups have invested EUR 4.5 billion in high-tech hub Dresden Companies and research institutions",test@test.com,https://www.facebook.com/pages/PR-Newswire/26247320522,,https://twitter.com/PRNewswire,,
IT innovation in Bremen,"Industry, Innovation, digital transformation",https://www.wirtschaft.bremen.de/industry-innovation-digital-transformation-50430,"The activities especially strengthen the Bremen key sectors automotive, maritime technologies, logistics, aerospace, wind energy as well as food and beverage.",hans-georg.tschupke@wht.bremen.de,,,,,
IT innovation in Bremen,BITZ – Bremen Innovation and Technology Centre,https://www.wfb-bremen.de/en/page/commercial-property/technology-and-start-up-centres/bremen_innovation_center,"BITZ is the ideal location in Bremen if you are starting a new company, growing your existing one or realising innovative business ideas.",brigitte.klesse@wfb-bremen.de,https://www.facebook.com/WFB-Wirtschaftsf%C3%B6rderung-Bremen-GmbH-166349760045509,https://www.instagram.com/wfbbremen/?hl=de,,,
IT innovation in Bremen,A recap of the AI Innovation Made in Bremen event,https://ai.uni-bremen.de/blog/a_recap_of_the_ai_innovation_made_in_bremen_event,"In the keynote speech by Prof. Beetz from our institute, he envisioned Bremen as a future global hub for AI-based robotics research. This bold ...",ai-office@cs.uni-bremen.de,,,,,
Technology providers in Dresden,Cloud&Heat | Your Cloud Service and Cloud Technology ...,https://www.cloudandheat.com/en,We are your cloud service & cloud technology provider from Dresden. Strengthen your digital sovereignty and benefit from a decade of experience.,info@cloudandheat.com,https://www.facebook.com/CloudandHeat/,,,,
Technology consulting in Dresden,Top 51 Startups in Dresden in 2024,https://www.failory.com/startups/dresden,51 Startups in the Dresden · 1) Senorics · 2) Wandelbots · 3) Sunfire · 4) Heliatek · 5) Morpheus Space · 6) Cloud&Heat Technologies · 7) Plastic Logic Germany · 8) ...,nico@failory.com,,,https://twitter.com/hellofailory,,
Technology consulting in Dresden,"Security Technology Consulting BPS GmbH, Dresden",https://www.companyhouse.de/en/Security-Technology-Consulting-BPS-GmbH-Dresden,Security Technology Consulting BPS GmbH in Dresden ✓ Company founded 2007 ✓ Income ✓ Turnover ✓ Annual report ✓ Creditworthiness ✓ Management: Frank ...,info@companyhouse.de,,,,,
IT innovation in Bremen,the digital transformation of bremen's ports,https://www.bremenports.de/en/innovation,The business enterprises at the ports of Bremen have continuously developed and enhanced their technological capacities to meet the demands of the market ...,office@bremenports.de,https://www.facebook.com/bremischehaefen/,https://www.instagram.com/bremischehaefen/,https://twitter.com/bremischehaefen,,
Technology consulting in Dresden,DGCpartners LLC,https://dresden.maineonline.us/profile/dgcpartners,"Each consultant specializes in one or more disciplines - including finance, sales and marketing, contract management, technology, management, project / program ...",biz@usaonline.us,https://www.facebook.com/USAonlinenetwork,https://www.instagram.com/usaonline.us/,https://twitter.com/usaonline_us,,
Digital platforms in Essen,adesso Essen - In the centre of the city with a view over ...,https://www.adesso.de/en/company/sites/essen.jsp,Digital transformation. Services. Managed Services · Data and Analytics · Digital ... Further technology platforms. Company. About adesso · Milestones ...,info@adesso.de,https://www.facebook.com/adessoSE/,https://www.instagram.com/adesso_se/,https://twitter.com/intent/tweet?url=###url###,,
Digital platforms in Essen,Essen 2015 Part Two,http://www.polyhedroncollider.com/2015/11/essen-2015-part-two.html,"Nov 18, 2015 — Last but not least was Krosmaga, a game being released for digital platforms and in a physical version at the same time. Mechanically it's a ...",PolyhedronColliderGames@gmail.com,http://www.facebook.com/sharer.php?u=http://www.polyhedroncollider.com/2015/11/essen-2015-part-two.html&title=Essen%202015%20Part%20Two,,http://twitter.com/share?url=http://www.polyhedroncollider.com/2015/11/essen-2015-part-two.html&title=Essen%202015%20Part%20Two,,
Technology providers in Dresden,Goodix Technology counts on Dresden-based startup ...,https://www.htgf.de/en/exit-for-high-tech-grunderfonds-goodix-technology-counts-on-dresden-based-startup-commsolid-for-product-development-for-the-internet-of-things-iot/,"Dec 17, 2018 — CommSolid was founded in 2015 by former employees of Intel. The vision of the founders was to deliver intelligent IoT communication solutions.",industrial-tech@htgf.de,https://www.facebook.com/HTGF.VC,https://www.instagram.com/htgf.vc/,https://twitter.com/HTGF,,
IT innovation in Bremen,Bremen Innovation and Technology Center (BITZ),https://startupoekosystem.com/listing/bremen-innovation-and-technology-center-bitz/,"At the technology and start-up centres in Bremen, we give you the space that you need to realise your business ideas. Whether you are growing your company ...",brigitte.klesse@wfb-bremen.de,http://www.facebook.com/share.php?u=https%3A%2F%2Fstartupoekosystem.com%2Flisting%2Fbremen-innovation-and-technology-center-bitz%2F&title=Bremen+Innovation+and+Technology+Center+%28BITZ%29&description=At+the+technology+and+start-up+centres+in+Bremen%2C+we+give+you+the+space+that+you+need+to+realise+your+business+ideas.+Whether+you+are+growing+your+company+or+starting+a+new+business%2C+you+can+maximise+your+chances+of+success+by+taking+advantage+of+our+comprehensive+services.%26nbsp%3B&picture=https%3A%2F%2Fstartupoekosystem.com%2Fwp-content%2Fuploads%2F2021%2F12%2Flogo-platzhalter.jpg,,http://twitter.com/share?text=Bremen+Innovation+and+Technology+Center+%28BITZ%29&url=https%3A%2F%2Fstartupoekosystem.com%2Flisting%2Fbremen-innovation-and-technology-center-bitz%2F,,
IT innovation in Bremen,Innovation and Start-Up Projects at the University of Bremen,https://nachrichten.idw-online.de/2025/01/21/innovation-and-start-up-projects-at-the-university-of-bremen-students-present-ideas?groupcolor=5,"7 days ago — At the University of Bremen, students interested in founding a company have the opportunity to develop new business ideas in two different ...",service@idw-online.de,http://www.facebook.com/idwonline,https://www.instagram.com/team_idw/,http://twitter.com/idw_online_de,,
Technology providers in Dresden,Support for new businesses: Getting started in Dresden,https://www.dresden.de/en/business/tomorrow-s-home/startup.php,"Dresden provides ideal conditions for high-tech start-ups. It is a place where funding measures, research institutes and business are closely intertwined.",presse@dresden.de,https://www.facebook.com/sharer/sharer.php?u=https%3A%2F%2Fwww.dresden.de%2Fen%2F091%2Fcontact.php,https://www.instagram.com/landeshauptstadt_dresden/,,,
Digital platforms in Essen,Leveraging Digital Health Platforms - ESR Connect,https://connect.myesr.org/course/digital-transformation-in-radiology-leveraging-digital-health-platforms/,IND 6 - Digital Transformation in Radiology: Leveraging Digital Health Platforms ... Essen / Germany. ESR. European Society of Radiology Am Gestade 1 1010 Vienna ...,9d89b2c9a552434da47889b3f12a095f@o361256.ingest.us,,,,,
Technology providers in Dresden,"Dresden - FormFactor - FormFactor, Inc.",https://jobs.formfactor.com/en/dresden/,FormFactor Inc. is a leading provider of high-precision test and measurement technologies. Almost every groundbreaking innovation – from 5G to autonomous ...,hello@formfactor.com,https://www.facebook.com/FormFactorInc/,,https://twitter.com/intent/tweet?text=FormFactor%3A+Dresden&url=https%3A%2F%2Fjobs.formfactor.com%2Fen%2Fdresden%2F,,
Technology consulting in Dresden,Kreativstorm - Expert Business Solutions,https://www.kreativstorm.de/,"Kreativstorm is a dynamic and innovative management-consulting firm headquartered in Berlin, Germany. Our services: audit & assurance, tax & legal, ...",contact@kreativstorm.de,https://www.facebook.com/kreativstormde,,https://twitter.com/Kreativstorm,,
Technology providers in Dresden,Company Structure: VON ARDENNE,https://vonardenne.com/company/company-structure/,"Dresden is home to the headquarters of the VON ARDENNE Group, the largest development center with its high-performance Technology and Application Center, the ...",office@vonardenne.com,https://www.facebook.com/von.ardenne.technology/?locale=de_DE,,,,
Digital platforms in Essen,"Enfucers in focus: Linda Essén, Senior Regional Marketing ...",https://enfuce.com/blog/enfucers-in-focus-linda-essen-senior-regional-marketing-manager/,"Oct 2, 2023 — Meet Linda Essén, Senior Regional Marketing Manager at Enfuce. Having ... Digital-first card experience · Advanced spend controls · BIN ...",press@enfuce.com,https://www.facebook.com/enfuce,https://www.instagram.com/_enfuce_/?hl=en,https://twitter.com/enfuce,,
IT innovation in Bremen,Digital Future for Companies in Northern Germany | NGIO,https://www.inno-north.com/en/,... innovative companies from northern Germany. The Northern Germany Innovation Office Schleswig-Holstein | Hamburg | Bremen is the contact point for medium ...,asmussen@wtsh.de,,,,,
Digital platforms in Essen,Exploring Pricing of Digital Industrial Platforms,https://www.tandfonline.com/doi/abs/10.1080/10580530.2023.2223356,"by D Petrik · 2024 · Cited by 11 — Gero Strobel is an assistant professor at the Chair of Information Systems and Software Engineering at the University of Duisburg-Essen, Germany ...",dimitri.petrik@bwi.uni-stuttgart.de,http://facebook.com/TaylorandFrancisGroup,,https://twitter.com/tandfonline,,
Machine learning in Bremen,West Georgia Technical College,https://www.westgatech.edu/,"The training & services provided by WGTC-Economic Development division are on-demand, customized training designed to meet the needs of local industries. Our ...",faxadmissions@westgatech.eduLocated,https://www.facebook.com/westgatech/,https://www.instagram.com/wgtc/,,,
Technology providers in Dresden,High power energy storage solutions | Skeleton,https://www.skeletontech.com/,Skeleton Technologies is the world's leading manufacturer of graphene-based supercapacitors. Rebuilding industry for a net-zero future.,info@skeletontech.com,https://www.facebook.com/skeletontech/,https://www.instagram.com/skeletontechnologies,,,
Technology consulting in Dresden,Mastering forces with ease - herone,https://www.dlr.de/en/pt-lf/funding-programmes/federal-level/success-stories-at-federal-level/mastering-forces-with-ease-herone,"▾SME consulting aviation ... With the Institute of Lightweight Engineering and Polymer Technology at TU Dresden, they had a research partner at their side.",christian.garthaus@herone.de,,,,,
Digital platforms in Essen,Self-guided tour of Essen,https://smart-guide.org/destinations/en/essen/,Discover the beauty of Essen. Turn your phone into a personal audio guide and embark on a self-guided tour. From tourist to explorer in just one click.,info@smart-guide.org,https://www.facebook.com/SmartGuideApp/,,,,
IT innovation in Bremen,A real laboratory in the Bremen Technology Park,https://brm.de/en/open-innovation-field-bremen-ein-reallabor-im-technologiepark-bremen/,"Sep 30, 2024 — Today, Mr. Harald Rossol took part in the workshop ""Open Innovation Field Bremen - A real laboratory in the Bremen Technology Park"" at the ...",brm@brm.de,,,,,
Technology providers in Dresden,About Us - GAE,https://www.ga-europe.com/en/about-us,"Our headquarters in Dresden support the companies of the group in project management, controlling, accounting, human resources, marketing and communications, IT ...",info@ga-europe.com,https://www.facebook.com/GeneralAtomicsEurope/,,,,
Digital platforms in Essen,Are medical students equipped for digital studies?Have ...,https://pmc.ncbi.nlm.nih.gov/articles/PMC8676700/,"by S Herbstreit · 2021 · Cited by 10 — ... Essen, University of Duisburg-Essen, Essen, Germany. Find articles by ... Learning management platforms such as Moodle® or Ilias® were ...",stephanie.herbstreit@uk-essen.de,https://www.facebook.com/ncbi.nlm,,https://twitter.com/ncbi,,
